,Sample name,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_1_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_2_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo,20210315_HILIC_intact_Andrea_RayWT_lowres_3_redo
32547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423197,,,,,,,,,,,,,,,,
32542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913374,,,,,,,,,,,,,,,,,,,,,,,,,,,
32540,,,,,,,,,,,,,,912174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514250,,,,1270100,,,,,,,
32537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5824310,,,,,,,,,,,,,,,,,,,,,,,,,,220120,,,,,
32535,,,,,,,,,,4344150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32533,,,,,,,,,,,6885390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616100,,,,,,,,,,
32531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6521800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32528,,,,,,,,,,,,9572200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4927750,,,,,,,,,
32527,,,,,,,,,,,,,4250530,,,,,,,,,,,,,,,,,,,9070070,5448510,,,,,,,,,,,,,,,,,,,,6983020,,,,,,,,
32519,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208413,,,,,,,,,,,,,,,,,,,,,,,,,
32517,,,,,,,,,,8058050,,,,,,,,,,,,,,,,,,,4661970,7818670,,,,,,,,,,,,,,,,,,,,7319970,,,,,,,,,,,
32516,,,,,,,,,4891060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422580,,,,,,,,,,,,
32508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646750,,,,,,,
32506,,,,,,,,,,,,,,490690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32502,,,,,,,,,,,,,,,293794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32496,,,,,,,,,,,11680200,,,,,,,,,,,,,,,,,,,,13899300,,1708390,,,,,,,,,,,,,,,,,,7251500,,,,,,,,,,
32495,,,,,,,,,,,,7408620,1379480,,,,,,,,,,,,,,,,,,,5434490,,,,,,,,,,,,,,,,,,,,6316380,,,,,,,,,
32494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331010,,,,,,,,
32491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407686,,,,,,,,,,,,,,,
32490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377254,,,,,,,,,,,,,,,,,,,,,,,,,,,
32487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589121,,,,,,,,,,,,,,,,
32477,,,,,,,,,,33032100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20445100,,,,,,,,,,,
32476,,,,,,,,,,,6920230,,,,,,,,,,,,,,,,,,,35092300,,,,,,,,,,,,,,,,,,,,,10244700,,,,,,,,,,
32475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32474,,,,,,,,,3927280,,,,,,,,,,,,,,,,,,,,3945410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32471,,,,,,,,,,,,,,394841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837080,,,,,,,,,,,,
32465,,,,,,,,,,,,,,,,,,,,,,,,697723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629175,,,,,,,,,,,,,,,,,,,,,,,,,,,
32458,,,,,,,,,,,,,,,,,,,,,,,,,,,,884762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344677,,,,,,
32455,,,,,,,,,,,,,2976020,,,,,,,,,,,,,,,,,,,,3578600,,,,,,,,,,,,,,,,,,,5233720,,,,,,,,,
32454,,,,,,,,,,,,6341680,,,,,,,,,,,,,,,,,,,,7198090,,,,,,,,,,,,,,,,,,,,,3424130,,,,,,,,
32452,,,,,,,,,,,,,,330141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512329,,,,,,,,,,,,,
32436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184610,,,,,,,,,,,,,,,,,,,,,1875700,,,,,,,,
32435,,,,,,,,,,,14625800,6500660,,,,,,,,,,,,,,,,,,,13814400,,,,,,,,,,,,,,,,,,2166670,,13858400,,,,,,,,,,
32434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5087410,,,,,,,,,
32433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16338100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32432,,,,,,,,,,13122200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32431,,,,,,,,,6447010,,,,,,,,,,,,,,,,,,,,7334970,,,,,,,,,,,,,,,,,,,,,10200300,,,,,,,,,,,
32415,,,,,,,,,,,,,,381276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32410,,,,,,,,,,,,,,,,,,,,,,,,,,,,443005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5067450,,,,,,,,,,,,,,,,,,,,1851840,,,,,,,,,,,,
32397,,,,,,,,,4560420,,,,,,,,,,,,,,,,,,,,,,,,,,,277490,,,,,,,,,269406,,,,,,,,,,,,,,,,
32392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6070890,,,,,,,,,,
32391,,,,,,,,,,20646800,,,,,,,,,,,,,,,,,,,,21994300,,,,,,,,,,,,,,,,,,,,14216600,,,,,,,,,,,
32382,,,,,,,,,,,7255680,6872120,2941420,,,,,,,,,,633678,,,,,,,,7714750,5529670,,,,,,,,,,,,,,,,,,,,4965840,,,,,,,,,
32381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198700,,,,,,,,,,,,,,,,,,,,4097740,,,,,,,,
32380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245620,,,,,
32369,,,,,,,,,,,,,,,,,,,,,,,,,480512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7455710,,,,,,,,,,,
32361,,,,,,,,,,8545150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9304670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32358,,,,,,,,,4364300,,,,,,,,,,,,,,,,,,,,4456720,,,,,,,,,,,,,,,,,,,,2562530,,,,,,,,,,,,
32352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8642350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32351,,,,,,,,,,,8377280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7266970,,,,,,,,,,
32349,,,,,,,,,,,,,618929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3099100,,,,,,,,,
32348,,,,,,,,,,,,3680310,,,,,,,,,,,,,,,,,,,,2731340,,,,,,,,,,,,,,,,,,,,,1098860,,,,,,,,
32346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32332,,,,,,,,,,,4510980,,,,,,,,,,,,,,,,,,,18594800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32331,,,,,,,,,,17168700,,,,,,,,,,,,,,,,,,,,,3132430,,,,,,,,,,,,,,,,,,,,7181790,,,,,,,,,,
32327,,,,,,,,,,,,,516767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32318,,,,,,,,,,,,,,,,,,,,,,,974957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10681500,,,,,,,,,,,
32314,,,,,,,,,18525800,,,,,,,,,,,,,,,,,,,,18963900,,,,,,,,,,,,,,,,,,,,7583280,,,,,,,,,,,,
32311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522390,,,,,,,,,
32310,,,,,,,,,,,,3136240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2859670,1026720,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246130,,,,,,,,
32307,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32306,,,,,,,,1435890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605379,,,,,,,,,,,,,
32290,,,,,,,,,,,10579900,,,,,,,,,,,,,,,,,,,,11717000,,,,,,,,,,,,,,,,,,,,,3854650,,,,,,,,,
32289,,,,,,,,,,,,4452710,620527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32286,,,,,,,,,,,,,,,,,,,,,326193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32282,,,,,,,,,,,,,,430141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8581620,,,,,,,,,,
32274,,,,,,,,,,23742200,,,,,,,,,,,,,,,,,,,,27012000,,,,,,,,,,,,,,,,,,,,20242100,,,,,,,,,,,
32272,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11366900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32270,,,,,,,,1546900,10616600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519026,,,,,,,,,,,,,
32267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487570,,,,,,,,,,,,
32262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263995,,,,,,,,,,,,,,,,,,,
32251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570765,,,,,,,,,,,,,
32249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274116,,,,,,,,,,,,,,,,,,
32241,,,,,,,749957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027500,,,,,,,,
32239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32237,,,,,,,,,,,,,,,386677,,,,,,,,,,,,,,,,,2129770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32236,,,,,,,,,,,,3609720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668930,,,,,,,,,
32235,,,,,,,,,,,6319020,,,,,,,,,,,,,,,,,,,,7352980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32234,,,,,,,,,,,,,400195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4468280,,,,,,,,,,
32227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14793100,,,,,,,,,,,,
32226,,,,,,,,,28205500,,,,,,,,,,,,,,,,,,,,27630600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827700,,,,,,,,,,,,,,,,,,,,,,15429600,,,,,,,,,,,
32223,,,,,,,,,,10670200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11457300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32213,,,,,,,663790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32203,,,,,,,,,,,2362110,,,,,,,,,,,,,,,,,,,,,823172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32201,,,,,,,,,,,,1376320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948163,,,,,,,,,
32186,,,,,,,,,15772000,17653000,2850990,,,,,,,,,,,,,,,,,,18676000,18797500,2916930,,,,,,,,,,,,,,,,,,,21156300,,,,,,,,,,,
32185,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964770,,,,,,,,,,,,,,,,,,,,,5981980,,4104420,,,,,,,,,,
32182,,,,,,,,,,,,1070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638051,,,,,,,,,,,,,
32177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192803
32169,,,,,,,,,,,,,,,,,,,,,,,856904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4285350,,,,,,,,,,,,
32153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342775,,,,,,,,,,,,,,,,,,,
32152,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32151,,,,,,,,1886970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951902,,,,,,,,,,,,,
32146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517760,,,,,,,,,,,,,,,,,,,,,,556242,,,,,,,,
32145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761770,,,,,,,,,
32144,,,,,,,,,,,,1776830,,,,,,,,,,,,,,,,,,,,1723950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32141,,,,,,,,,,,,,749573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32139,,,,,,,,,4994110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32130,,,,,,,,,,,4762530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5371580,,,,,,,,,,
32129,,,,,,,,,,20383000,,,,,,,,,,,,,,,,,,,,23087100,,,,,,,,,,,,,,,,,,,,14771400,,,,,,,,,,,
32111,,,,,,,,,24255500,,,,,,,,,,,,,,,,,,,,24745900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18308200,,,,,,,,,,,,
32108,,,,,,,,2803400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32107,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641780,,,,,,,,,,,,,
32105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32090,,,,,,,,,,,2873880,,,,,,,,,,,,,,,,,,,,3105680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32089,,,,,,,,,,,,1313390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206700,,,,,,,,,
32088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265910,,,,,,,,,,
32076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32075,,,,,,,,,,6847630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8645770,,,,,,,,,,,
32074,,,,,,,1080950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15901600,,1199600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32068,,,,,,,,,17246500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100100,,,,,,,,,,,,
32065,,,,,,,,5976680,,,,,,,,,,,,,,,,,,,,9248360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100140,,,,,,,,,,,,,
32058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440877,,,,,,,,,
32045,,,,,,,,,,,,,,,,,,,,,,,525747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32041,,,,,,,,,,8966870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8796450,,,,,,,,,,,
32040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8922790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32039,,,,,,,1231840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711570,,,,,,,,,,
32038,,,,,,,,,,,1418680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565969,,,,,,,,,
32035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206920
32026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32024,,,,,,,,,48337100,,,,,,,,,,,,,,,,,,,,48239800,,,,,,,,,,,,,,,,,,,,35603200,,,,,,,,,,,,
32022,,,,,,,,,,,,,,,,,,,,,,,,,,,,6924230,,,,,,,,,,,,,,,,,,,,1729080,,,,,,,,,,,,,
32020,,,,,,,,3889240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593728,,,,,,,,,
31999,,,,,,,,,,,,812052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296210,594270,,,,,,,,,
31998,,,,,,,,,,,1995430,,,,,,,,,,,,,,,,,,,,1871370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392286,,,,,,,,
31984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10498600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31983,,,,,,,,,,11008300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14182700,,,,,,,,,,,
31982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24318400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31981,,,,,,,,,23868600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31978,,,,,,,,6513900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31977,,,,,,,946275,,,,,,,,,,,,,,,,,,,,,10170400,,,,,,,,,,,,,,,,,,,,3063430,15557900,,,,,,,,,,,,
31968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296371,,,,,,,,,,,,,,,,,,,
31962,,,,,,,,,,,,,455036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31959,,,,,,,,,,,,,,,,,,,,,,,,,,,360062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309603,,,,,,,,
31955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221747,,,,,,,,,,,,,,,,,,,,
31952,,,,,,,,4673820,,,507534,,,,,,,,,,,,,,,,,5178250,,,,,,,,,,,,,,,,,,,,2795390,,,,,,,,,,,,,
31948,,,,,,,1021630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11709900,,,,,,,,,,,,
31935,,,,,,,,,16601300,,,,,,,,,,,,,,,,,,,,16920400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31927,,,,,,,,,,6165240,583127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089260,1117220,,,,,,,,,,,,,,,,,,,8160870,,,,,,,,,,,
31925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953250,,,,,,,,,,
31910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10661800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31909,,,,,,,1222810,,13648600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13357100,,,,,,,,,,,,
31906,,,,,,,,,,,,,,,,,,,,,,,,,,,,12836400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
